#{"t_start": 1746507861.963455, "env_id": "MergeEnv-v0"}
r,l,t
0.490492,26,1137.164552
-6.347201,32,1137.841781
-0.728667,20,1138.272402
0.701636,23,1138.719432
0.743975,24,1139.183096
-3.821401,24,1139.799763
-0.100921,29,1140.390227
-2.754958,24,1140.888772
0.759342,27,1141.447905
0.310062,21,1141.880798
0.129546,20,1142.289091
0.461692,21,1142.726722
-0.938159,23,1143.188287
-0.208802,31,1143.808544
-3.92203,25,1144.279143
-2.650216,20,1144.663929
0.204332,23,1145.082499
-0.823681,25,1145.605024
-1.935602,23,1146.045809
0.400034,26,1146.535418
0.190487,27,1147.072865
0.255032,20,1147.478755
0.43928,24,1147.935173
-3.352564,31,1148.500144
-2.931678,23,1148.920265
-3.752402,25,1149.489682
0.269892,21,1149.959322
-1.100683,30,1150.535646
0.018041,25,1151.047289
0.129915,29,1151.60753
-1.813957,24,1152.05608
0.148343,26,1152.544093
-7.334829,28,1153.05788
0.376527,29,1153.590928
0.274936,25,1154.048591
-2.009164,30,1154.614714
0.363935,20,1155.102914
-2.167546,30,1155.710144
0.314881,21,1156.248028
-2.5958,20,1156.635246
0.285691,20,1157.015566
-1.854802,25,1157.47742
-10.310635,27,1157.978887
0.266309,26,1158.484435
-0.795025,21,1158.873133
-3.576169,20,1159.279261
-0.278753,30,1159.877531
0.455934,22,1160.298318
-2.653317,24,1160.784823
-1.983407,24,1161.271145
0.535472,26,1161.778446
0.254005,25,1162.251366
0.078913,27,1162.762889
0.350237,19,1163.125992
-4.36061,32,1163.710427
0.378909,22,1164.123211
-0.855513,26,1164.606291
-5.347269,31,1165.176894
-2.69824,23,1165.730625
0.011355,25,1166.198354
0.444007,24,1166.652935
-1.772413,24,1167.101328
-0.974711,30,1167.652877
-1.993671,24,1168.104587
0.309498,28,1168.630947
0.349261,30,1169.181335
0.687832,20,1169.594377
0.152893,28,1170.140572
0.628487,30,1170.754264
-3.845612,22,1171.336096
0.420297,29,1172.022139
0.442145,24,1172.498663
-7.772043,21,1172.918173
0.656691,31,1173.624609
0.419294,22,1174.069811
0.348333,20,1174.496533
0.705548,29,1175.103109
-5.050963,29,1175.714815
0.288015,23,1176.172721
0.512233,25,1176.714597
-3.013129,29,1177.467689
0.212478,27,1178.098426
0.627123,22,1178.717908
0.062142,31,1179.549573
0.12408,31,1180.444689
0.458916,21,1181.151882
0.399884,22,1182.089553
-0.701193,27,1182.952989
0.311457,25,1183.816544
0.501573,19,1184.496522
0.53731,19,1185.037174
0.308883,24,1185.720084
0.193471,28,1186.686787
-0.475104,19,1187.294688
0.360108,22,1187.828374
0.411995,21,1188.322914
0.354843,26,1188.915806
0.663815,19,1189.366277
-3.247885,31,1190.034026
-0.936977,24,1190.66289
0.649509,22,1191.129584
0.280329,23,1191.647889
0.579127,25,1192.216176
0.28001,25,1192.751786
-0.999107,30,1193.364559
-1.74062,29,1193.927294
0.501069,23,1194.381745
0.362363,27,1194.902664
-4.04438,29,1195.462042
-2.049766,31,1196.050427
0.483695,23,1196.498859
0.378139,24,1196.963262
0.208014,23,1197.411321
0.638068,20,1197.807751
-5.935528,26,1198.314516
0.212935,25,1198.80892
0.278859,21,1199.221236
0.793488,19,1199.597139
0.280919,28,1200.138124
-2.866959,25,1200.6882
-0.668561,21,1201.104129
-1.085859,31,1201.717708
0.232132,24,1202.221789
0.356584,28,1202.77407
0.804137,21,1203.193056
-3.023035,24,1203.665622
0.337445,22,1204.09425
0.450912,22,1204.520842
0.691288,24,1205.012806
-0.852282,28,1205.551604
-0.013758,28,1206.083381
0.552366,27,1206.598967
-9.021627,27,1207.10804
0.231071,28,1207.737713
-1.652349,29,1208.282502
0.293056,20,1208.669064
-2.944863,30,1209.247998
0.59536,20,1209.639535
-1.87944,23,1210.077066
0.479472,27,1210.745325
0.270808,21,1211.196954
0.670606,20,1211.589473
-5.630592,25,1212.150636
-6.758188,29,1212.741257
-1.769262,28,1213.277126
0.335295,23,1213.730924
0.616209,23,1214.1746
-0.665769,19,1214.547096
0.305334,23,1214.99194
0.238594,25,1215.473089
0.398135,26,1215.985373
0.275355,25,1216.499336
-6.569407,32,1217.11741
-6.311804,26,1217.606459
0.555282,24,1218.065599
-2.694985,21,1218.488192
0.310139,28,1219.059916
-5.170732,28,1219.632574
0.484349,22,1220.052644
0.393351,27,1220.623796
-1.747969,26,1221.113481
-0.621856,20,1221.498036
0.20513,25,1221.994487
0.623786,28,1222.553541
0.451543,19,1222.935973
0.298841,24,1223.383373
-2.114248,29,1223.925217
-2.892659,24,1224.3701
0.034182,31,1224.933981
-1.93323,28,1225.452979
-4.720041,22,1225.866329
-4.857677,25,1226.429071
-4.043437,23,1226.858965
0.525092,21,1227.254856
0.420321,19,1227.61661
-0.722106,20,1227.998719
0.158971,30,1228.543732
0.691035,23,1228.970512
-2.908123,27,1229.465409
-0.804036,23,1229.895305
-6.295462,30,1230.447167
0.785573,26,1230.963764
0.434687,19,1231.324452
0.31226,20,1231.70369
0.340816,31,1232.322179
-1.712819,30,1232.883823
-2.889482,23,1233.313785
0.035464,28,1233.831867
-3.275252,50,1234.937727
0.391499,24,1235.385347
-3.566561,20,1235.795869
0.668183,31,1236.364022
0.276185,26,1236.833097
-1.926581,27,1237.323621
0.267075,31,1237.880334
0.528907,20,1238.249605
0.081443,25,1238.699362
0.092522,28,1239.201997
0.546659,20,1239.574674
0.483418,26,1240.044344
0.701392,26,1240.633407
0.256999,22,1241.077815
0.132279,27,1241.564997
0.712864,25,1242.020955
0.423177,23,1242.456313
-0.999993,32,1243.065905
0.650124,21,1243.479651
0.344264,21,1243.862555
0.325837,27,1244.358121
0.004046,30,1244.896518
0.320233,22,1245.299192
0.245224,30,1245.836031
0.500585,30,1246.443315
-0.716238,26,1246.92177
0.262656,25,1247.387614
0.418482,20,1247.748994
0.279079,25,1248.200127
-6.150833,28,1248.702579
0.644124,19,1249.050802
0.41044,27,1249.528193
0.339489,28,1250.02255
-1.884265,29,1250.536538
0.066937,32,1251.145074
-1.663061,23,1251.560512
-1.871445,25,1252.004776
-0.748183,22,1252.397619
0.538167,24,1252.824801
0.32619,27,1253.304774
-0.038135,23,1253.741373
0.389169,26,1254.239372
0.419461,22,1254.645756
0.674301,24,1255.072783
-1.867042,32,1255.645758
0.553238,19,1255.988843
-1.749733,24,1256.413865
-4.667135,22,1256.80623
0.757616,22,1257.199426
0.228564,26,1257.653597
-1.71316,24,1258.075415
-7.919068,30,1258.601935
-0.112363,31,1259.140496
-3.277572,31,1259.677296
0.225888,23,1260.084465
-0.689886,21,1260.464224
0.437675,26,1260.918475
0.747607,30,1261.502982
0.269959,29,1262.063641
0.455738,27,1262.560348
-4.94461,28,1263.053669
-2.81268,28,1263.582164
0.419369,30,1264.145621
-1.005639,28,1264.748747
0.227061,31,1265.554381
0.362584,27,1266.150604
0.32715,27,1266.645051
0.406661,27,1267.136154
0.51187,26,1267.610192
-1.820925,24,1268.047247
0.59281,24,1268.479255
-2.804597,24,1268.910807
-4.186197,28,1269.424159
-1.765341,26,1269.893392
-3.617809,20,1270.299251
0.56671,26,1270.771284
0.621199,22,1271.184758
0.481251,20,1271.658142
0.508655,21,1272.091934
0.181545,29,1272.662063
0.787818,23,1273.080094
0.444169,21,1273.463125
-2.693793,23,1273.880983
-1.685337,20,1274.242615
-2.650605,21,1274.624917
0.370794,21,1275.010766
-1.592885,20,1275.402151
0.597124,19,1275.800755
0.525351,30,1276.351537
-3.629332,25,1276.824094
0.328934,22,1277.260155
0.319873,24,1277.712795
0.451363,21,1278.115587
0.606892,20,1278.547439
0.503708,27,1279.022785
0.502069,23,1279.55099
-3.152394,32,1280.105982
0.378889,26,1280.56219
0.67658,15,1281.069246
0.449354,22,1281.649451
0.287264,29,1282.1573
-0.478083,19,1282.592246
-2.926101,23,1283.100559
-1.875915,28,1283.61809
0.179816,24,1284.044658
0.411938,27,1284.527771
-1.774452,26,1284.992349
-1.75115,27,1285.474196
-1.678024,22,1285.873625
0.267287,26,1286.354881
-0.615087,26,1286.855108
0.7122,23,1287.271237
0.186824,31,1287.81124
0.307635,25,1288.263175
0.419877,25,1288.709903
0.455581,30,1289.23521
0.269207,30,1289.758558
0.339605,20,1290.123702
0.310831,23,1290.534375
-2.934534,27,1291.013043
0.682884,28,1291.508656
0.557394,23,1291.956728
0.538089,21,1292.332205
0.080873,30,1292.856294
0.625074,31,1293.394898
0.211846,28,1293.885278
0.291727,31,1294.422972
0.741865,30,1294.937645
0.292786,24,1295.362476
0.279877,25,1295.801066
-0.747291,27,1296.26987
0.233085,26,1296.720035
0.482032,22,1297.122271
0.461386,19,1297.491228
0.291536,20,1297.860318
-4.85513,28,1298.351929
0.490809,29,1298.863508
0.48915,23,1299.272202
-2.732501,21,1299.67621
0.532395,20,1300.04017
-9.024205,29,1300.544108
-2.945288,31,1301.077835
-0.123233,31,1301.731843
0.168685,31,1302.414032
0.609989,30,1302.93522
0.648745,28,1303.425277
0.126407,29,1303.935784
0.650057,30,1304.457567
0.280113,24,1304.884631
0.611882,25,1305.329734
0.656039,22,1305.726918
0.353843,27,1306.203329
0.306898,31,1306.750385
-0.660843,31,1307.289192
0.574698,22,1307.687966
-4.84302,26,1308.24208
0.737938,26,1308.766021
-5.976976,25,1309.210682
-2.052988,28,1309.719748
-0.693662,31,1310.252791
0.48506,27,1310.729427
0.696913,28,1311.222075
0.680275,24,1311.681998
0.584907,19,1312.025966
-2.649983,28,1312.528667
0.416442,29,1313.038023
-4.531459,23,1313.451234
-1.732716,27,1313.922723
-0.973898,27,1314.404169
0.216316,28,1314.896332
0.525787,27,1315.372524
-3.990337,30,1315.890668
-4.781501,29,1316.418844
0.204026,25,1316.858556
0.14203,28,1317.348233
0.335511,31,1317.883483
0.273269,31,1318.428085
-3.253457,23,1318.85089
0.563339,30,1319.414222
0.280589,27,1319.887789
0.43008,29,1320.406917
0.292337,27,1320.878413
-1.823544,29,1321.378352
-4.918095,21,1321.799794
0.409592,20,1322.157057
-2.851202,31,1322.693436
0.503216,29,1323.27943
0.527453,25,1323.718789
0.366812,31,1324.261959
0.466962,27,1324.756108
0.218335,28,1325.239894
0.771111,21,1325.612306
-3.555393,23,1326.020129
-0.4996,22,1326.666513
0.082914,27,1327.13911
0.15934,27,1327.610661
0.352985,25,1328.054172
0.689039,21,1328.430703
0.506834,28,1328.916742
0.52077,21,1329.303131
0.455745,26,1329.772117
0.462141,25,1330.248457
-1.501788,19,1330.604973
0.235113,28,1331.091555
-2.90849,30,1331.629478
0.633033,23,1332.128068
0.432133,21,1332.534645
-2.656042,23,1332.944871
-0.616457,24,1333.364699
0.165753,31,1333.900196
0.290819,26,1334.356676
0.461846,24,1334.778958
0.471198,26,1335.232432
0.543827,21,1335.60927
0.331188,28,1336.102233
-2.839531,25,1336.54819
-2.816374,25,1337.020925
0.400285,31,1337.592884
-2.598489,22,1338.003866
0.254169,25,1338.4833
0.382341,23,1338.893889
0.434006,23,1339.300917
0.273159,28,1339.817583
0.196924,30,1340.34745
0.448132,21,1340.758171
0.162503,24,1341.363452
-2.072997,21,1341.746991
0.211824,24,1342.22194
-0.699233,20,1342.604478
0.462789,31,1343.141634
0.638049,27,1343.616155
-1.026811,26,1344.079029
0.493818,28,1344.572127
-2.555989,24,1344.998051
0.421402,22,1345.396531
0.457855,28,1345.886613
-2.750764,23,1346.306609
0.726639,28,1346.946805
0.397983,24,1347.38222
0.590981,23,1347.787199
0.373508,27,1348.263637
0.235229,29,1348.77443
0.673412,22,1349.168522
0.397692,24,1349.597298
-2.088807,25,1350.045082
0.467758,20,1350.413336
-2.805877,26,1350.914575
0.183877,21,1351.318592
0.289671,27,1351.793617
0.304373,27,1352.334495
-1.954085,32,1352.901755
0.379399,29,1353.407643
0.246288,31,1353.946194
0.549764,21,1354.320496
0.282119,31,1354.859895
0.493612,29,1355.36983
0.486421,26,1355.827253
0.519178,28,1356.313593
0.135628,27,1356.78716
-1.57504,21,1357.162875
0.573407,20,1357.522946
-1.517157,24,1357.94373
-1.869061,23,1358.351333
0.278963,28,1358.838835
0.580788,30,1359.35775
-2.763396,29,1359.859095
0.4512,28,1360.345499
0.439007,20,1360.70935
0.384179,25,1361.152112
0.766162,22,1361.555968
0.340402,21,1361.959424
-0.531848,26,1362.693003
-2.721611,23,1363.160794
-0.576366,24,1363.590643
-2.773957,22,1363.979164
0.652571,25,1364.417176
0.380254,28,1364.90869
0.423585,29,1365.413195
-0.489788,23,1365.818939
-0.780816,30,1366.337605
-1.664436,24,1366.759054
-0.528277,28,1367.24856
-4.685084,22,1367.639929
0.606091,23,1368.048739
0.275699,28,1368.547371
0.475675,23,1368.956266
0.581722,21,1369.328451
0.61036,25,1369.768667
0.672133,20,1370.126724
-0.7106,23,1370.537292
0.703278,31,1371.074723
-0.917756,30,1371.595507
0.611589,19,1371.937954
